1485925743,93.55,0,0
1485925791,92.28,0,0
1485925839,91.65,0,0
1485925887,91.65,0,0
1485925935,91.65,0,0
1485925983,91.02,0,0
1485926031,91.02,0,0
1485926070,91.02,0,0
1485926196,92.12,0,0
1485926245,91.65,0,0
1485926661,88.50,0,0
1485927175,83.36,1,0
1485927185,83.36,1,0
1485927313,83.03,1,1
1485927313,83.03,1,1
1485927433,83.03,1,0
1485927443,83.03,1,0
1485927572,83.03,1,1
1485927572,83.03,1,1
1485927692,83.03,1,0
1485927702,83.03,1,0
1485927831,83.03,1,1
1485927831,83.03,1,1
1485927951,83.03,1,0
1485963961,83.03,0,0
1485963974,83.03,0,0
1485964247,82.38,0,0
1485964996,82.05,1,0
1485965006,82.05,1,0
1485965135,81.89,1,1
1485965135,81.89,1,1
1485965256,81.89,1,0
1485965266,81.89,1,0
1485965667,81.07,1,0
1485966412,80.75,1,0
1485966422,80.75,1,0
1485966551,80.59,1,1
1485966551,80.59,1,1
1485966672,80.59,1,0
1485966682,80.59,1,0
1485966811,80.42,1,1
1485966811,80.42,1,1
1485966931,80.42,1,0
1485966941,80.42,1,0
1485967070,80.42,1,1
1485967070,80.42,1,1
1485967190,80.26,1,0
1485967200,80.26,1,0
1485967329,80.26,1,1
1485967329,80.26,1,1
1485967450,80.09,1,0
1485967460,80.09,1,0
1485967589,80.09,1,1
1485967589,80.09,1,1
1485967709,79.93,1,0
1485967719,79.93,1,0
1485967848,79.93,1,1
1485967848,79.93,1,1
1485967968,79.77,1,0
1485967979,79.77,1,0
1485968107,79.77,1,1
1485968107,79.77,1,1
1485968228,79.61,1,0
1485968238,79.61,1,0
1485968367,79.44,1,1
1485968367,79.44,1,1
1485968487,79.44,1,0
1485968497,79.44,1,0
1485968626,79.28,1,1
1485968626,79.28,1,1
1485968747,79.28,1,0
1485968757,79.28,1,0
1485968886,79.12,1,1
1485968886,79.12,1,1
1485969006,78.95,1,0
1485969016,78.95,1,0
1485969145,78.95,1,1
1485969145,78.95,1,1
1485969265,78.79,1,0
1485969275,78.79,1,0
1485969404,78.63,1,1
1485969404,78.63,1,1
1485969525,78.63,1,0
1485969535,78.63,1,0
1485969664,78.46,1,1
1485969664,78.46,1,1
1485969784,78.30,1,0
1485969794,78.30,1,0
1485969923,78.30,1,1
1485969923,78.30,1,1
1485970043,78.14,1,0
1485970054,78.14,1,0
1485970182,77.98,1,1
1485970182,77.98,1,1
1485970303,77.98,1,0
1485970313,77.98,1,0
1485970442,77.81,1,1
1485970442,77.81,1,1
1485970562,77.65,1,0
1485970572,77.65,1,0
1485970701,77.48,1,1
1485970701,77.48,1,1
1485970822,77.48,1,0
1485970832,77.48,1,0
1485970960,77.32,1,1
1485970960,77.32,1,1
1485971081,77.16,1,0
1485971091,77.16,1,0
1485971220,77.16,1,1
1485971220,77.16,1,1
1485971340,77.00,1,0
1485971350,77.00,1,0
1485971479,76.83,1,1
1485971479,76.83,1,1
1485971600,76.67,1,0
1485971610,76.67,1,0
1485971739,76.67,1,1
1485971739,76.67,1,1
1485971859,76.51,1,0
1485971869,76.51,1,0
1485971998,76.34,1,1
1485971998,76.34,1,1
1485972118,76.18,1,0
1485972128,76.18,1,0
1485972257,76.02,1,1
1485972257,76.02,1,1
1485972378,76.02,1,0
1485972388,76.02,1,0
1485972517,75.86,1,1
1485972517,75.86,1,1
1485972637,75.69,1,0
1485972647,75.69,1,0
1485972776,75.53,1,1
1485972776,75.53,1,1
1485972896,75.53,1,0
1485972907,75.53,1,0
1485973035,75.37,1,1
1485973035,75.37,1,1
1485973156,75.20,1,0
1485973166,75.20,1,0
1485973295,75.04,1,1
1485973295,75.04,1,1
1485973415,74.87,1,0
1485973425,74.87,1,0
1485973554,74.87,1,1
1485973554,74.87,1,1
1485973675,74.71,1,0
1485973685,74.71,1,0
1485973813,74.55,1,1
1485973813,74.55,1,1
1485973934,74.38,1,0
1485973944,74.38,1,0
1485974073,74.22,1,1
1485974073,74.22,1,1
1485974193,74.05,1,0
1485974203,74.05,1,0
1485974332,73.89,1,1
1485974332,73.89,1,1
1485974453,73.73,1,0
1485974463,73.73,1,0
1485974591,73.73,1,1
1485974592,73.73,1,1
1485974712,73.56,1,0
1485974722,73.56,1,0
1485974851,73.40,1,1
1485974851,73.40,1,1
1485974971,73.23,1,0
1485974981,73.23,1,0
1485975015,70.77,1,0
1485975096,69.46,0,0
1485975768,70.12,1,0
1485975792,69.46,0,0
1485976538,69.30,1,0
1485976548,69.30,1,0
1485976677,69.30,1,1
1485976677,69.30,1,1
1485976797,69.30,1,0
1485976807,69.30,1,0
1485976936,69.30,1,1
1485976936,69.30,1,1
1485977056,69.30,1,0
1485977066,69.30,1,0
1485977195,69.30,1,1
1485977195,69.30,1,1
1485977316,69.30,1,0
1485977326,69.13,1,0
1485977455,69.13,1,1
1485977455,69.13,1,1
1485977575,69.13,1,0
1485977585,69.13,1,0
1485977714,68.97,1,1
1485977714,68.97,1,1
1485977834,68.97,1,0
1485977844,68.97,1,0
1485977973,68.97,1,1
1485977973,68.97,1,1
1485978094,68.80,1,0
1485978104,68.80,1,0
1485978233,68.80,1,1
1485978233,68.80,1,1
1485978353,68.64,1,0
1485978363,68.64,1,0
1485978492,68.64,1,1
1485978492,68.64,1,1
1485978612,68.48,1,0
1485978623,68.48,1,0
1485978751,68.31,1,1
1485978751,68.31,1,1
1485978872,68.31,1,0
1485978882,68.31,1,0
1485979011,68.17,1,1
1485979011,68.17,1,1
1485979131,68.02,1,0
1485979141,68.02,1,0
1485979270,68.02,1,1
1485979270,68.02,1,1
1485979391,67.88,1,0
1485979401,67.88,1,0
1485979529,67.73,1,1
1485979529,67.73,1,1
1485979650,67.59,1,0
1485979660,67.59,1,0
1485979789,67.45,1,1
1485979789,67.45,1,1
1485979909,67.45,1,0
1485979919,67.45,1,0
1485980048,67.30,1,1
1485980048,67.30,1,1
1485980169,67.16,1,0
1485980179,67.16,1,0
1485980307,67.01,1,1
1485980307,67.01,1,1
1485980428,67.01,1,0
1485980438,67.01,1,0
1485980567,66.87,1,1
1485980567,66.87,1,1
1485980687,66.72,1,0
1485980697,66.72,1,0
1485980826,66.58,1,1
1485980826,66.58,1,1
1485980947,66.43,1,0
1485980957,66.43,1,0
1485981086,66.29,1,1
1485981086,66.29,1,1
1485981206,66.14,1,0
1485981216,66.14,1,0
1485981345,66.00,1,1
1485981345,66.00,1,1
1485981465,65.86,1,0
1485981475,65.86,1,0
1485981604,65.71,1,1
1485981604,65.71,1,1
1485981725,65.57,1,0
1485981735,65.57,1,0
1485981864,65.57,1,1
1485981864,65.57,1,1
1485981984,65.42,1,0
1485981994,65.42,1,0
1485982123,65.28,1,1
1485982123,65.28,1,1
1485982243,65.13,1,0
1485982253,65.13,1,0
1485982382,64.99,1,1
1485982382,64.99,1,1
1485982503,64.84,1,0
1485982513,64.84,1,0
1485982642,64.70,1,1
1485982642,64.70,1,1
1485982762,64.55,1,0
1485982772,64.55,1,0
1486064807,89.12,1,0
1486064841,88.96,1,0
1486064905,88.50,1,0
1486064920,89.75,1,0
1486065501,86.20,0,0
1486065647,87.35,0,0
1486065688,87.35,0,0
1485935973,98.61,0,0
1485936000,97.34,0,0
1485936254,97.34,1,0
1485936264,97.34,1,0
1485936392,97.50,1,1
1485936392,97.50,1,1
1485936513,97.50,1,0
1485936523,97.50,1,0
1485936652,97.50,1,1
1485936652,97.50,1,1
1485936772,97.50,1,0
1485936782,97.50,1,0
1485936911,97.50,1,1
1485936911,97.50,1,1
1485937031,97.50,1,0
1485937041,97.50,1,0
1485937170,97.50,1,1
1485937170,97.50,1,1
1485937291,97.50,1,0
1485937301,97.50,1,0
