1487235774,79.28
1487236028,102.25
1487236068,101.77
1487236682,101.77
1487236693,101.77
1487237327,101.30
1487237328,101.30
1487237929,100.82
1487237940,100.82
1487238574,100.35
1487238575,100.35
1487239176,99.87
1487239224,99.87
1487239859,100.19
1487239860,100.19
1487240461,100.19
1487240471,100.19
1487241105,100.19
1487241106,100.19
1487241707,100.19
1487241717,100.19
1487242350,100.19
1487242351,100.19
1487242952,100.03
1487242962,100.03
1487243595,99.56
1487244229,98.93
1487244830,98.77
1487244840,98.77
1487245473,98.77
1487245473,98.77
1487246074,98.61
1487246008,98.61
1487246642,98.61
1487246642,98.61
1487247243,98.61
1487247254,98.45
1487247889,98.61
1487247889,98.61
1487248201,97.98
1487248850,98.13
1487248861,98.13
1487249494,97.82
1487249495,97.82
1487250096,97.50
1487250106,97.50
1487250740,97.18
1487252002,96.08
1487252603,96.08
1487252613,96.08
1487253247,96.08
1487253248,96.08
1487253849,95.92
1487253859,95.92
1487254493,95.92
1487254494,95.92
1487255095,95.76
1487255105,95.76
1487255739,95.76
1487255740,95.76
1487256215,95.45
1487256864,95.60
1487256874,95.60
1487257509,94.65
1487257509,94.65
1487258110,93.55
1487258121,93.39
1487258754,92.44
1487258755,92.44
1487259356,91.49
1487259448,91.49
1487260083,91.33
1487260083,91.33
1487260684,91.17
1487260695,91.17
1487261331,91.02
1487261331,91.02
1487261932,90.86
1487261943,90.86
1487262579,90.54
1487262579,90.54
1487263180,90.22
1487263191,90.22
1487263826,89.27
1487263826,89.27
1487264428,88.21
1487264438,88.21
1487265072,87.21
1487265715,86.34
1487266316,85.77
1487266232,85.77
1487266868,86.06
1487266868,86.06
1487267469,86.20
1487267480,86.20
1487268117,86.49
1487268117,86.49
1487268718,86.49
1487268729,86.49
1487269366,86.63
1487269366,86.63
1487269967,86.63
1487269978,86.63
1487270613,85.77
1487270613,85.77
1487271214,84.91
1487271225,84.91
1487271859,84.17
1487272028,83.68
1487272629,83.03
1487272640,83.03
1487273274,82.38
1487274227,80.75
1487274828,80.09
1487274839,80.09
1487275473,79.61
1487275474,79.61
1487276075,78.95
1487276085,78.95
1487276720,78.46
1487276721,78.46
1487277322,77.81
1487277332,77.81
1487277966,77.32
1487277967,77.32
1487278568,76.67
1487278648,76.67
1487279284,77.00
1487279285,77.00
1487279886,77.16
1487279897,77.16
1487280533,77.32
1487280534,77.32
1487281135,77.48
1487281146,77.48
1487281783,77.48
1487281783,77.48
1487282384,77.48
1487282395,77.48
1487283030,76.67
1487283031,76.67
1487283632,75.69
1487283642,75.69
1487284276,75.04
1487284277,75.04
1487284878,74.22
1487284889,74.22
1487285523,73.73
1487285523,73.73
1487286124,73.07
1487286072,73.07
1487286708,73.40
1487287356,72.91
1487287958,72.91
1487287968,72.91
1487288605,73.23
1487288606,73.23
1487289207,73.23
1487289218,73.23
1487289853,72.41
1487289853,72.41
1487290454,71.59
1487290465,71.59
1487291099,70.94
1487291099,70.94
1487291700,70.12
1487291711,70.12
1487292345,69.46
1487292346,69.46
1487292947,68.80
1487292984,68.80
1487293621,69.30
1487294667,68.48
1487295268,68.64
1487295278,68.64
1487295916,68.80
1487295916,68.80
1487296517,68.97
1487296528,68.97
1487299063,64.12
1487299676,64.27
1487299687,64.27
1487300322,63.69
1487300323,63.69
1487300924,62.96
1487300934,62.96
1487301569,62.24
1487301570,62.24
1487302171,61.81
1487302200,61.81
1487302836,62.68
1487302837,62.68
1487303438,63.40
1487303448,63.40
1487304085,63.98
1487304085,63.98
1487304686,64.41
1487304697,64.41
1487305334,64.84
1487305334,64.84
1487305935,64.99
1487305946,64.99
1487306581,64.41
1487306582,64.41
1487307183,63.98
1487307194,63.83
1487307829,63.54
1487308410,62.96
1487309011,62.82
1487308984,62.82
1487309619,63.69
1487309620,63.69
1487310221,64.27
1487310231,64.27
1487310868,64.99
1487310869,64.99
1487311470,65.42
1487311480,65.42
1487312118,65.86
1487312118,65.86
1487312719,66.29
1487312730,66.29
1487313365,65.86
1487313365,65.86
1487313966,65.42
1487313977,65.42
1487314611,65.13
1487314611,65.13
1487315213,64.84
1487315223,64.84
1487315856,64.70
1487316407,63.83
1487317008,63.69
1487317018,63.69
1487317652,63.69
1487317653,63.69
1487318254,63.40
1487318264,63.40
1487318899,63.40
1487318899,63.40
1487319500,63.25
1487319511,63.25
1487320145,63.11
1487320145,63.11
1487320746,62.96
1487320760,62.96
1487321395,63.69
1487321396,63.69
1487321997,64.27
1487322008,64.27
1487322644,64.84
1487322644,64.84
1487323245,65.28
1487323256,65.28
1487323892,65.86
1487323893,65.86
1487324494,66.29
1487324504,66.14
1487325139,65.71
1487325139,65.71
1487325741,65.28
1487325751,65.28
1487326384,65.13
1487326385,65.13
1487326986,64.70
1487326996,64.70
1487327628,64.55
1487327629,64.55
1487328230,64.27
1487328312,64.27
1487328946,64.99
1487328947,64.99
1487329548,65.57
1487329558,65.57
1487330193,66.14
1487330850,66.00
1487331451,66.43
1487331462,66.43
1487332095,66.00
1487332095,66.00
1487332696,65.71
1487332707,65.71
1487333339,65.42
1487333340,65.42
1487333941,65.13
1487333952,65.13
1487334584,64.99
1487334584,64.99
1487335185,64.70
1487335096,64.70
1487335731,65.42
1487335732,65.42
1487336333,66.00
1487336344,66.00
1487336980,66.58
1487338272,66.43
1487338874,67.01
1487338884,66.87
1487339518,66.58
1487339519,66.58
1487340120,66.14
1487340130,66.14
1487341262,65.86
1487341875,66.00
1487341886,66.00
1487342520,65.42
1487342520,65.42
1487343121,64.84
1487343132,64.84
1487343766,64.12
1487343766,64.12
1487344367,63.11
1487344440,63.11
1487345075,62.96
1487345076,62.96
1487345677,62.68
1487345688,62.68
1487346324,62.53
1487346324,62.53
1487346925,62.39
1487346936,62.39
1487347572,62.24
1487347573,62.24
1487348174,61.95
1487348184,61.95
1487348819,61.06
1487348819,61.06
1487349420,59.48
1487349431,59.48
1487350065,58.21
1487350065,58.21
1487350666,56.95
1487350677,56.95
1487351310,55.68
1487351924,54.10
1487352525,53.08
1487352505,53.08
1487353140,53.46
1487353141,53.46
1487353742,53.46
1487353752,53.46
1487354389,53.46
1487354390,53.46
1487354991,53.46
1487355001,53.46
1487355638,53.46
1487355639,53.46
1487355732,54.41
1487356380,53.78
1487356391,53.78
1487357025,51.93
1487357026,51.93
1487357627,50.39
1487357638,50.39
1487358271,48.48
1487358272,48.48
1487358873,46.91
1487358904,46.91
1487359540,46.10
1487359629,46.10
1487360230,45.69
1487360240,45.69
1487360877,45.69
1487360877,45.69
1487361478,45.69
1487361489,45.69
1487362126,45.69
1487362126,45.69
1487362727,45.69
1487362738,45.69
1487363371,44.46
1487363372,44.46
1487363973,43.23
1487363983,43.23
