0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,18.20,0.00,0.00,99942.50,0.34,0.00,0.00,0.00,0.00,0.00,0.00,297.00
1487257216.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,19.20,20.20,0.00,0.00,99912.75,2.97,41.31,-72.93,66.40,8.00,160217.00,14592300.00,929903.00
1487264000.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,20.20,21.40,0.00,0.00,99987.75,1.19,41.31,-72.93,-16.70,6.00,160217.00,16534300.00,1090354.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.30,19.20,0.00,0.00,99961.25,0.76,0.00,0.00,0.00,0.00,0.00,0.00,298.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.60,20.30,0.00,0.00,100005.25,0.26,0.00,0.00,0.00,0.00,0.00,0.00,299.00
1487277440.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,18.30,20.90,0.00,0.00,100077.25,0.30,41.31,-72.93,49.10,5.00,160217.00,20362100.00,924115.00
1487284224.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,17.70,20.50,0.00,0.00,100252.50,0.00,41.31,-72.93,20.90,6.00,160217.00,22310000.00,1046662.00
1487296640.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,16.30,20.50,0.00,0.00,100647.00,0.00,41.31,-72.93,13.60,5.00,170217.00,1564500.00,3196297.00
1487304064.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,16.00,20.20,0.00,0.00,100726.25,0.00,41.31,-72.93,-67.50,7.00,170217.00,4013100.00,1377467.00
1487310976.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,15.70,19.80,0.00,0.00,100769.00,0.00,41.31,-72.93,120.40,4.00,170217.00,5561600.00,1382431.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.50,19.60,0.00,0.00,100795.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,299.00
1487320192.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,14.90,19.70,0.00,0.00,100797.50,0.00,41.31,-72.93,85.50,8.00,170217.00,8293200.00,960047.00
1487326976.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,13.80,20.30,0.00,0.00,100887.25,0.00,41.31,-72.93,-63.40,6.00,170217.00,10231300.00,1154771.00
1487338752.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,11.90,21.20,0.00,0.00,100992.00,1.07,41.31,-72.93,85.10,7.00,170217.00,13392500.00,3167377.00
1487346304.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,10.10,22.70,0.00,0.00,100922.00,3.05,41.31,-72.93,52.80,6.00,170217.00,15440500.00,1462303.00
1487353088.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,11.40,21.40,0.00,0.00,100853.25,0.43,41.31,-72.93,43.50,6.00,170217.00,17384800.00,1498256.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.80,20.90,0.00,0.00,100791.75,0.33,0.00,0.00,0.00,0.00,0.00,0.00,300.00
1487362432.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,11.90,20.90,0.00,0.00,100831.50,0.50,41.31,-72.93,84.70,7.00,170217.00,20132900.00,989607.00
1487370496.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,12.00,21.00,0.00,0.00,100979.00,0.00,41.31,-72.93,26.00,4.00,170217.00,22282400.00,1249332.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.80,17.70,0.00,0.00,101048.50,0.45,0.00,0.00,0.00,0.00,0.00,0.00,296.00
1487376896.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,12.70,20.70,0.00,0.00,101104.00,0.44,41.31,-72.93,50.90,6.00,180217.00,144200.00,782589.00
