1491379200.00,-1.00,4.40,53.20,-1.00,2.30,0.00,53.20,-1.00,72.20,12.40,nan,nan,2.51,2.51,98928.50,0.02,0.00,0.00,0.00,0.00,50417.00,8004600.00,7654.00
1491379328.00,-1.00,4.30,53.20,-1.00,4.30,0.00,53.20,-1.00,72.10,12.40,nan,nan,4.49,4.49,98927.00,0.01,0.00,0.00,0.00,3.00,50417.00,8014800.00,17364.00
1491379328.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,72.20,12.40,nan,nan,6.47,6.47,98924.00,0.01,0.00,0.00,0.00,3.00,50417.00,8025000.00,30185.00
1491379456.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,72.40,12.40,nan,nan,8.45,8.45,98924.25,0.01,0.00,0.00,0.00,3.00,50417.00,8035200.00,43421.00
1491379456.00,-1.00,4.40,53.20,-1.00,4.00,359.00,53.20,-1.00,71.90,12.40,nan,nan,10.43,10.43,98923.00,0.01,0.00,0.00,0.00,0.00,50417.00,8045300.00,57333.00
1491379584.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,71.80,12.50,nan,nan,12.77,12.77,98924.75,0.02,0.00,0.00,0.00,3.00,50417.00,8060600.00,72512.00
1491379584.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,72.00,12.40,nan,nan,15.05,15.05,98923.50,0.02,0.00,0.00,0.00,3.00,50417.00,8071800.00,89166.00
1491379712.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,72.10,12.40,nan,nan,17.33,17.32,98924.00,0.01,0.00,0.00,0.00,3.00,50417.00,8082900.00,105069.00
1491379840.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,72.40,12.40,nan,nan,19.60,19.60,98925.75,0.02,0.00,0.00,0.00,3.00,50417.00,8093900.00,122972.00
1491379840.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.40,-1.00,72.90,12.30,nan,nan,21.88,21.88,98929.00,0.02,0.00,0.00,0.00,3.00,50417.00,8105100.00,140342.00
1491379968.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.40,-1.00,72.70,12.30,nan,nan,24.16,24.16,98930.75,0.01,0.00,0.00,0.00,4.00,50417.00,8120200.00,159603.00
1491379968.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.40,-1.00,73.60,12.10,nan,nan,26.43,26.43,98934.25,0.01,34.00,-117.36,242.90,4.00,50417.00,8131400.00,182378.00
1491380096.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.40,-1.00,74.10,12.00,nan,nan,28.71,28.71,98926.25,0.01,34.00,-117.36,249.50,4.00,50417.00,8142600.00,205996.00
1491380096.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,74.40,11.90,nan,nan,30.99,30.99,98930.50,0.01,34.00,-117.36,251.50,3.00,50417.00,8153800.00,225790.00
