0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.50,18.60,0.00,0.00,99574.50,1.12,0.00,0.00,0.00,0.00,0.00,0.00,297.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.20,20.60,0.00,0.00,99540.25,1.04,0.00,0.00,0.00,0.00,0.00,0.00,300.00
1487183616.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,23.60,20.90,0.00,0.00,99414.75,0.71,41.31,-72.93,66.90,5.00,150217.00,18343200.00,872527.00
1487190528.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,24.10,20.70,0.00,0.00,99288.00,0.07,41.31,-72.93,219.30,7.00,150217.00,20283000.00,1478171.00
1487198208.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,24.10,20.60,0.00,0.00,99200.75,0.04,41.31,-72.93,21.40,5.00,150217.00,22371100.00,1391167.00
1487205888.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,24.70,19.90,0.00,0.00,99383.75,0.04,41.31,-72.93,47.50,4.00,160217.00,443200.00,1442312.00
1487212800.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,23.20,20.40,0.00,0.00,99430.75,0.04,41.31,-72.93,14.30,7.00,160217.00,2391700.00,1369405.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.40,19.50,0.00,0.00,99471.75,0.03,0.00,0.00,0.00,0.00,0.00,0.00,307.00
1487222272.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,23.30,19.80,0.00,0.00,99507.50,0.04,41.31,-72.93,72.50,4.00,160217.00,5173200.00,1080668.00
1487228544.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,22.60,19.90,0.00,0.00,99582.00,0.00,41.31,-72.93,28.30,4.00,160217.00,7014700.00,318819.00
1487236352.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,21.40,19.70,0.00,0.00,99610.75,0.00,41.31,-72.93,108.40,6.00,160217.00,9132900.00,1436463.00
1487244544.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,20.50,19.50,0.00,0.00,99762.25,0.00,41.31,-72.93,104.80,6.00,160217.00,11290600.00,1469887.00
1487251456.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,18.50,20.40,0.00,0.00,99883.25,1.50,41.31,-72.93,32.90,6.00,160217.00,13235600.00,1008955.00
