1486921120,73.89,0,0
1486921136,72.74,0,0
1486921152,72.74,0,0
1486921169,72.74,0,0
1486921185,72.74,0,0
1486921202,73.23,0,0
1486921218,72.74,0,0
1486921234,72.74,0,0
1486921525,73.40,0,0
1486921542,72.74,0,0
1486921558,72.58,0,0
1486921969,73.89,0,0
1486922074,73.89,0,0
1486922686,73.56,0,0
1486922697,73.56,1,0
1486922998,72.91,1,1
1486922998,72.91,1,1
1486923600,71.76,1,0
1486923611,71.59,1,0
1486923912,71.10,1,1
1486923913,71.10,1,1
1486924515,70.12,1,0
1486924525,70.12,1,0
1486924826,69.62,1,1
1486924827,69.62,1,1
1486925429,68.80,1,0
1486925439,68.80,1,0
1486925741,68.31,1,1
1486925741,68.31,1,1
1486926343,67.59,1,0
1486926354,67.59,1,0
1486926655,67.16,1,1
1486926655,67.16,1,1
1486927256,66.43,1,0
1486927267,66.43,1,0
1486927568,66.14,1,1
1486928802,63.98,1,1
1486929404,63.69,1,0
1486929414,63.69,1,0
1486929715,63.54,1,1
1486930329,62.39,1,1
1486930931,62.24,1,0
1486930942,62.10,1,0
1486931243,62.10,1,1
1486931243,62.10,1,1
1486931845,61.81,1,0
1486931856,61.81,1,0
1486932157,61.66,1,1
1486932158,61.66,1,1
1486932760,61.38,1,0
1486932770,61.38,1,0
1486933071,61.06,1,1
1486933072,61.06,1,1
1486933674,60.43,1,0
1486933684,60.43,1,0
1486933986,60.11,1,1
1486933986,60.11,1,1
1486934588,59.48,1,0
1486934599,59.48,1,0
1486934900,59.16,1,1
1486934900,59.16,1,1
1486935502,58.53,1,0
1486935513,58.53,1,0
1486935814,58.21,1,1
1486935815,58.21,1,1
1486936417,57.26,1,0
1486936427,57.26,1,0
1486936728,56.95,1,1
1486936729,56.95,1,1
1486937331,56.00,1,0
1486937342,56.00,1,0
1486937643,55.36,1,1
1486938906,51.16,1,1
1486939508,50.01,1,0
1486939519,50.01,1,0
1486939820,49.63,1,1
1486939820,49.63,1,1
1486940422,48.48,1,0
1486940433,48.48,1,0
1486940734,47.71,1,1
1486941350,45.28,1,1
1486941952,44.05,1,0
1486941962,44.05,1,0
1486942263,43.23,1,1
1486942264,43.23,1,1
1486942866,42.00,1,0
1486942877,42.00,1,0
1486943178,41.19,1,1
1486943178,41.19,1,1
1486943780,40.11,1,0
1486943791,39.75,1,0
1486945995,26.11,1,0
1486946607,26.11,0,0
1486946618,26.11,1,0
1486946919,25.68,1,1
1486946919,25.68,1,1
1486947522,24.39,1,0
1486947532,24.39,1,0
1486947833,23.53,1,1
1486949067,18.80,1,1
1486949669,17.50,1,0
1486949679,17.50,1,0
1486949980,16.98,1,1
1486949981,16.98,1,1
1486950583,15.69,1,0
1486950593,15.69,1,0
1486950895,15.17,1,1
1486950895,15.17,1,1
1486951497,14.14,1,0
1486992925,22.67,0,0
1486993000,22.67,0,0
1486993611,23.10,0,0
1486993622,23.10,1,0
1486993686,29.54,1,0
1486994298,29.97,0,0
1486994308,29.97,1,0
1486994656,36.14,1,0
1486995267,36.50,0,0
1486995278,36.50,1,0
1486995708,40.82,1,0
1486996320,41.19,0,0
1486996331,41.19,1,0
1486997454,54.41,1,0
1486997527,51.93,0,0
1486997733,53.46,0,0
1486997770,55.68,0,0
1486998381,55.68,0,0
1486998392,55.68,1,0
1486998655,57.26,1,0
1486999037,59.79,0,0
1486999073,61.66,0,0
1486999685,61.66,0,0
1486999696,61.66,1,0
1487005496,74.55,1,0
1487005594,74.55,0,0
1487005678,75.20,0,0
1487005698,73.89,0,0
1487005728,73.23,0,0
1487006340,73.40,0,0
1487006351,73.40,1,0
1487006528,75.20,1,0
