0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.80,-999.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,16.20,26.80,0.01,0.01,100515.25,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,15.10,27.50,0.01,0.01,100501.75,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,14.90,28.10,0.00,0.01,100485.75,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,15.50,28.20,0.00,0.01,100434.50,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,16.60,28.20,0.00,0.01,100383.75,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,17.50,28.20,0.00,0.01,100331.25,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,17.50,28.40,0.00,0.01,100339.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,17.70,28.40,0.00,0.01,100273.50,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,17.20,28.10,0.00,0.01,100204.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,16.90,27.80,0.00,0.01,100047.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.40,-999.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,16.80,27.40,0.00,0.00,100048.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,15.60,28.20,0.00,0.00,100010.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.90,-999.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.50,-999.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.70,-999.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,-999.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,-999.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.20,-999.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.50,-999.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
