0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.10,19.90,0.00,0.00,99382.00,2.41,0.00,0.00,0.00,0.00,0.00,0.00,372.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.40,22.60,0.00,0.00,99314.50,2.19,0.00,0.00,0.00,0.00,0.00,0.00,371.00
1487183744.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,23.80,22.90,0.00,0.00,99221.75,1.78,41.31,-72.93,33.80,3.00,150217.00,18364700.00,877367.00
1487191680.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,24.40,22.50,0.00,0.00,99065.50,0.20,41.31,-72.93,68.00,5.00,150217.00,20481900.00,1396481.00
1487198336.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,25.30,22.10,0.00,0.00,99024.75,0.07,41.31,-72.93,-4.70,6.00,150217.00,22381300.00,1049060.00
1487209856.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,24.20,22.10,0.00,0.00,99214.50,0.06,41.31,-72.93,58.80,7.00,160217.00,1503900.00,3174294.00
1487216128.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,23.80,21.40,0.00,0.00,99285.25,0.06,41.31,-72.93,118.60,8.00,160217.00,3344700.00,1040660.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.60,18.40,0.00,0.00,99320.75,0.07,0.00,0.00,0.00,0.00,0.00,0.00,362.00
1487222400.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,23.50,21.20,0.00,0.00,99335.50,0.07,41.31,-72.93,30.40,5.00,160217.00,5191000.00,382727.00
1487228544.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,24.00,21.20,0.00,0.00,99408.50,0.00,41.31,-72.93,18.70,4.00,160217.00,7025900.00,400481.00
1487235456.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,21.80,21.50,0.00,0.00,99455.75,0.00,41.31,-72.93,73.90,5.00,160217.00,8572200.00,1482179.00
1487241984.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,19.10,21.80,0.00,0.00,99533.50,0.00,41.31,-72.93,42.60,7.00,160217.00,10463600.00,1063431.00
1487249536.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,18.60,21.90,0.00,0.00,99686.50,0.41,41.31,-72.93,80.60,7.00,160217.00,12513000.00,1527623.00
