1491195648.00,270.00,4.30,53.00,270.00,2.50,312.00,53.00,270.00,52.80,13.60,50.60,13.10,2.74,2.74,98680.00,0.02,0.00,0.00,0.00,0.00,30417.00,5002700.00,8894.00
1491195776.00,270.00,4.30,53.00,270.00,4.00,270.00,53.00,270.00,53.80,13.60,51.50,13.00,4.98,4.98,98681.00,0.02,0.00,0.00,0.00,0.00,30417.00,5013700.00,19497.00
1491195776.00,270.00,4.30,53.00,270.00,4.00,270.00,53.00,270.00,53.70,13.50,51.50,12.90,7.23,7.23,98679.00,0.02,0.00,0.00,0.00,0.00,30417.00,5024800.00,31055.00
1491195776.00,270.00,4.30,53.00,270.00,4.00,270.00,53.00,270.00,53.50,13.40,51.50,12.80,9.47,9.47,98678.25,0.02,0.00,0.00,0.00,3.00,30417.00,5035800.00,44378.00
1491195904.00,270.00,4.30,53.00,270.00,4.00,270.00,53.00,270.00,54.50,13.40,52.20,12.60,11.68,11.68,98683.00,0.02,34.01,-117.36,303.70,4.00,30417.00,5050900.00,60912.00
1491196032.00,270.00,4.30,53.00,270.00,4.00,270.00,53.00,270.00,54.50,13.40,52.40,12.60,13.89,13.89,98686.25,0.02,34.00,-117.36,266.30,4.00,30417.00,5061700.00,80458.00
1491196032.00,270.00,4.30,53.00,270.00,4.00,270.00,53.00,270.00,55.00,13.30,52.80,12.50,15.84,15.84,98684.75,0.02,34.01,-117.36,299.30,4.00,30417.00,5071900.00,97429.00
1491196160.00,270.00,4.30,53.00,270.00,4.00,270.00,53.00,270.00,54.90,13.30,53.10,12.40,17.79,17.79,98686.00,0.02,34.00,-117.36,287.50,4.00,30417.00,5082100.00,115260.00
1491196160.00,270.00,4.30,53.00,270.00,4.00,270.00,53.00,270.00,55.60,13.30,54.20,12.40,19.73,19.73,98686.00,0.02,34.00,-117.36,248.10,5.00,30417.00,5092100.00,132882.00
1491196288.00,270.00,4.30,53.00,270.00,4.00,270.00,4.30,270.00,56.50,13.30,54.20,12.40,22.01,22.01,98685.25,0.02,34.00,-117.36,254.80,5.00,30417.00,5103600.00,153128.00
1491196288.00,270.00,4.30,53.00,270.00,4.00,270.00,4.30,270.00,56.00,13.30,54.20,12.40,24.22,24.22,98685.50,0.02,34.00,-117.36,259.40,5.00,30417.00,5114300.00,174178.00
1491196416.00,270.00,4.30,53.00,270.00,4.00,270.00,4.30,270.00,55.70,13.30,54.20,12.40,26.43,26.43,98689.50,0.02,34.00,-117.36,237.10,4.00,30417.00,5125700.00,194516.00
1491196416.00,270.00,4.30,53.00,270.00,4.00,270.00,4.30,270.00,55.50,13.20,54.20,12.40,28.64,28.64,98689.75,0.02,34.00,-117.36,225.60,4.00,30417.00,5140600.00,217722.00
1491196544.00,270.00,4.30,53.00,270.00,4.00,270.00,4.30,270.00,55.30,13.20,54.20,12.40,30.86,30.85,98690.25,0.02,34.00,-117.36,238.80,5.00,30417.00,5151800.00,238919.00
1491196544.00,270.00,4.30,53.00,270.00,4.00,270.00,4.30,270.00,55.60,13.10,54.10,12.30,33.07,33.07,98689.00,0.02,34.00,-117.36,236.60,6.00,30417.00,5162800.00,262260.00
1491196672.00,270.00,4.30,53.00,270.00,4.00,270.00,4.30,270.00,56.00,13.00,54.10,12.30,35.28,35.28,98680.25,0.02,34.00,-117.36,239.50,6.00,30417.00,5173900.00,283965.00
