1487383936.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,20.40,0.00,0.00,101032.75,1.60,0.00,0.00,0.00,0.00,0.00,0.00,360.00
1487387136.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,16.70,23.20,0.00,0.00,100968.50,1.70,41.31,-72.93,116.60,4.00,180217.00,3043500.00,978160.00
1487394944.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,16.70,23.10,0.00,0.00,101028.00,1.69,41.31,-72.93,98.40,6.00,180217.00,5154600.00,1521037.00
1487403136.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,17.10,22.70,0.00,0.00,100998.50,1.56,41.31,-72.93,85.10,6.00,180217.00,7312100.00,1385850.00
1487410560.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,17.00,22.20,0.00,0.00,100993.00,1.60,41.31,-72.93,71.90,3.00,180217.00,9363100.00,1422462.00
1487418624.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,16.80,22.60,0.00,0.00,100939.75,1.67,41.31,-72.93,8.60,6.00,180217.00,11493800.00,1473221.00
1487424640.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.10,23.70,0.00,0.00,100910.00,3.12,0.00,0.00,0.00,0.00,0.00,0.00,358.00
1487425408.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.40,23.60,0.00,0.00,100945.75,3.04,0.00,0.00,0.00,0.00,0.00,0.00,358.00
1487428480.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,16.20,23.60,0.00,0.00,100856.25,2.62,41.31,-72.93,41.50,6.00,180217.00,14352200.00,997566.00
1487436288.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,14.00,26.10,0.00,0.00,100676.25,2.49,41.31,-72.93,34.30,7.00,180217.00,16453000.00,1557309.00
