1487072416,87.78,0,0
1487072436,86.63,0,0
1487072862,86.78,0,0
1487073476,87.78,0,0
1487073486,87.78,1,0
1487074125,88.64,1,1
1487074126,88.64,1,1
1487074727,89.12,1,0
1487074737,89.12,1,0
1487075378,89.75,1,1
1487075378,89.75,1,1
1487075979,90.22,1,0
1487076025,90.22,0,0
1487076667,91.02,0,1
1487076668,91.02,0,1
1487077269,91.49,0,0
1487077279,91.65,0,0
1487077923,92.28,0,1
1487079172,93.23,0,1
1487079773,93.70,0,0
1487079783,93.70,1,0
1487080425,94.18,1,1
1487080426,94.18,1,1
1487081027,94.34,1,0
1487081038,94.34,1,0
1487081680,94.81,1,1
1487081714,94.81,1,1
1487082315,94.65,1,0
1487082326,94.65,1,0
1487082968,94.50,1,1
1487082969,94.50,1,1
1487083570,94.34,1,0
1487083577,94.34,0,0
1487084221,94.34,0,1
1487084222,94.34,0,1
1487084823,94.18,0,0
1487084833,94.18,0,0
1487085478,94.18,0,1
1487085478,94.18,0,1
1487086080,94.02,0,0
1487086090,94.02,0,0
1487086735,93.86,0,1
1487086735,93.86,0,1
1487087336,93.70,0,0
1487087347,93.70,1,0
1487087990,93.70,1,1
1487087990,93.70,1,1
1487088591,93.70,1,0
1487088602,93.70,1,0
1487089244,93.70,1,1
1487089245,93.70,1,1
1487089846,93.55,1,0
1487089856,93.55,1,0
1487090498,93.55,1,1
1487090499,93.55,1,1
1487091100,93.39,1,0
1487091000,93.39,0,0
1487091645,93.39,0,1
1487092288,93.23,0,1
1487092889,93.23,0,0
1487092900,93.23,0,0
1487093544,93.07,0,1
1487093544,93.07,0,1
1487094145,93.07,0,0
1487094156,92.91,1,0
1487094798,92.91,1,1
1487094799,92.91,1,1
1487095400,92.91,1,0
1487095411,92.91,1,0
1487096053,92.91,1,1
1487096054,92.91,1,1
1487096655,92.75,1,0
1487096665,92.75,1,0
1487097300,92.75,1,1
1487097300,92.75,1,1
1487097901,92.75,1,0
1487097913,92.75,0,0
1487098558,92.75,0,1
1487098558,92.75,0,1
1487099159,92.60,0,0
1487099170,92.60,0,0
1487099815,92.60,0,1
1487099980,92.44,0,1
1487100581,92.44,0,0
1487100591,92.44,0,0
1487101237,92.28,0,1
1487102313,92.28,0,1
1487102914,92.12,0,0
1487102925,92.12,1,0
1487103568,92.12,1,1
1487103942,92.12,1,1
1487104543,91.96,1,0
1487104568,91.96,0,0
1487105212,91.96,0,1
1487105212,91.96,0,1
1487105813,91.80,0,0
1487105824,91.80,0,0
1487106468,91.80,0,1
1487106468,91.80,0,1
1487107070,91.65,0,0
1487107080,91.65,0,0
1487107724,91.65,0,1
1487107725,91.65,0,1
1487108326,91.49,0,0
1487108336,91.49,1,0
1487108978,91.49,1,1
1487108979,91.49,1,1
1487109580,91.49,1,0
1487109590,91.49,1,0
1487110232,91.49,1,1
1487111299,91.33,1,1
1487111900,91.33,1,0
1487111992,91.33,0,0
1487112635,91.33,0,1
1487112636,91.33,0,1
1487113237,91.17,0,0
1487113247,91.17,0,0
1487114710,89.12,0,0
1487115324,89.59,0,0
1487115334,89.59,1,0
1487115976,90.07,1,1
1487116373,90.22,1,1
1487116974,90.38,1,0
1487116984,90.38,1,0
1487117627,90.54,1,1
1487117627,90.54,1,1
1487118228,90.54,1,0
1487118137,90.54,0,0
1487118781,90.70,0,1
1487118781,90.70,0,1
1487119382,90.54,0,0
1487119393,90.54,0,0
1487120037,90.54,0,1
1487120038,90.54,0,1
1487120639,90.54,0,0
1487120650,90.54,0,0
1487121294,90.54,0,1
1487122560,90.38,0,1
1487123161,90.22,0,0
1487123171,90.22,1,0
1487123814,90.22,1,1
1487123814,90.22,1,1
1487124415,90.22,1,0
1487124537,90.22,0,0
1487125180,90.22,0,1
1487125588,90.22,0,1
1487126189,90.07,0,0
1487126199,90.07,0,0
1487126844,90.07,0,1
1487126844,90.07,0,1
1487127446,89.91,0,0
1487127456,89.91,0,0
1487128101,89.91,0,1
1487128101,89.91,0,1
1487128702,89.91,0,0
1487128713,89.91,1,0
1487129355,90.54,1,1
1487129356,90.54,1,1
1487129957,91.02,1,0
1487129967,91.17,1,0
1487130609,91.65,1,1
1487130609,91.65,1,1
1487131211,92.12,1,0
1487131221,92.12,1,0
1487131863,92.75,1,1
1487133007,92.60,1,1
1487133608,92.44,1,0
1487133619,92.44,1,0
1487134260,92.44,1,1
1487134260,92.44,1,1
1487134874,92.28,1,0
1487134885,92.28,1,0
1487135527,92.28,1,1
1487135528,92.28,1,1
1487136129,92.12,1,0
1487136139,92.12,1,0
1487136781,92.12,1,1
1487136782,92.12,1,1
1487137383,92.12,1,0
1487137336,92.12,0,0
1487137980,92.12,0,1
1487137981,92.12,0,1
1487138582,91.96,0,0
1487138593,91.96,0,0
1487139237,91.96,0,1
1487139238,91.96,0,1
1487139839,91.80,0,0
1487139850,91.80,0,0
1487140494,91.80,0,1
1487140495,91.80,0,1
1487141096,91.65,0,0
1487141106,91.65,1,0
1487141748,91.65,1,1
1487141748,91.65,1,1
1487142349,91.49,1,0
1487142360,91.49,1,0
1487143001,91.49,1,1
1487144263,91.33,1,1
1487144864,91.33,1,0
1487144888,91.33,0,0
1487145532,91.33,0,1
1487145532,91.33,0,1
1487146133,91.17,0,0
1487146144,91.17,0,0
1487146788,91.17,0,1
1487146898,91.17,0,1
1487147499,91.02,0,0
1487147510,91.02,0,0
1487148154,91.02,0,1
1487148155,91.02,0,1
1487148756,91.02,0,0
1487148766,91.02,1,0
1487149409,91.02,1,1
1487149409,91.02,1,1
1487150010,90.86,1,0
1487150021,90.86,1,0
1487150654,90.86,1,1
1487150655,90.86,1,1
1487151256,90.86,1,0
1487151266,90.86,1,0
1487151908,90.86,1,1
1487151908,90.86,1,1
1487152509,90.70,1,0
1487152568,90.70,0,0
1487153331,89.75,0,0
1487153944,89.91,0,0
1487153955,89.91,1,0
1487154597,90.07,1,1
1487155843,90.22,1,1
1487156444,90.22,1,0
1487156408,90.22,0,0
1487157052,90.38,0,1
1487157662,90.38,0,1
1487158263,90.22,0,0
1487158274,90.22,0,0
1487158918,90.22,0,1
1487158919,90.22,0,1
1487159520,90.22,0,0
1487159530,90.22,1,0
1487160172,90.86,1,1
