1487522560.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.10,24.20,0.00,0.00,100699.25,2.90,0.00,0.00,0.00,0.00,0.00,0.00,359.00
1487525632.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,21.60,26.30,0.00,0.00,100683.25,2.09,41.31,-72.93,50.50,9.00,190217.00,17334500.00,1095666.00
1487533056.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,24.30,26.00,0.00,0.00,100687.75,2.06,41.31,-72.93,44.90,9.00,190217.00,19381600.00,1532813.00
1487540608.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,22.90,26.80,0.00,0.00,100806.50,2.01,41.31,-72.93,77.00,7.00,190217.00,21424900.00,1752383.00
1487545728.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,25.80,0.00,0.00,100868.75,1.59,0.00,0.00,0.00,0.00,0.00,0.00,358.00
1487548800.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,23.60,25.80,0.00,0.00,100992.25,1.50,41.31,-72.93,86.50,8.00,190217.00,23594100.00,1119469.00
1487555200.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,25.60,25.90,0.00,0.00,101151.50,1.56,41.31,-72.93,25.10,9.00,200217.00,1472500.00,1057709.00
1487562752.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,23.80,24.70,0.00,0.00,101272.50,1.53,41.31,-72.93,72.20,10.00,200217.00,3520500.00,1693180.00
1487569664.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.20,24.00,0.00,0.00,101374.50,1.52,0.00,0.00,0.00,0.00,0.00,0.00,358.00
1487572480.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,24.60,24.20,0.00,0.00,101407.00,1.52,41.31,-72.93,72.00,7.00,200217.00,6350400.00,971040.00
1487580032.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,25.10,23.50,0.00,0.00,101464.25,1.49,41.31,-72.93,72.70,7.00,200217.00,8395300.00,1741659.00
1487586816.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,25.00,23.20,0.00,0.00,101678.75,1.43,41.31,-72.93,72.20,8.00,200217.00,10325700.00,1377341.00
1487592576.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.10,22.70,0.00,0.00,101889.25,1.62,0.00,0.00,0.00,0.00,0.00,0.00,359.00
1487595904.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,24.70,23.00,0.00,0.00,101971.25,2.04,41.31,-72.93,29.80,8.00,200217.00,13053100.00,1180452.00
1487603456.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,13.60,31.70,0.00,0.00,101974.50,3.16,41.31,-72.93,75.90,10.00,200217.00,15101300.00,1706634.00
1487611520.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,19.80,26.00,0.00,0.00,102018.00,2.16,41.31,-72.93,90.30,10.00,200217.00,17253700.00,1743151.00
