1487437696.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.50,25.00,0.00,0.00,100532.50,3.08,0.00,0.00,0.00,0.00,0.00,0.00,393.00
1487440768.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,14.30,25.40,0.00,0.00,100460.75,3.07,41.31,-72.93,147.60,7.00,180217.00,17584700.00,966841.00
1487448192.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,15.90,24.60,0.00,0.00,100241.50,3.08,41.31,-72.93,29.00,8.00,180217.00,20031700.00,1512280.00
1487455616.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,17.00,24.50,0.00,0.00,100234.25,3.05,41.31,-72.93,59.90,7.00,180217.00,22074800.00,1460293.00
1487463552.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,20.20,23.70,0.00,0.00,100191.75,3.04,41.31,-72.93,45.50,6.00,190217.00,180900.00,1584133.00
1487470848.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,21.00,23.30,0.00,0.00,100135.00,3.05,41.31,-72.93,67.30,9.00,190217.00,2214000.00,1464619.00
1487479168.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,20.20,23.60,0.00,0.00,100076.50,3.05,41.31,-72.93,29.60,6.00,190217.00,4395900.00,1465417.00
1487481344.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.30,21.20,0.00,0.00,100180.00,3.06,0.00,0.00,0.00,0.00,0.00,0.00,373.00
1487484544.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,19.10,24.20,0.00,0.00,100114.75,3.05,41.30,-72.93,103.80,4.00,190217.00,6082900.00,542722.00
1487492992.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,19.40,23.80,0.00,0.00,100257.50,3.05,41.31,-72.93,28.20,8.00,190217.00,8292400.00,1466992.00
1487500800.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,21.00,22.70,0.00,0.00,100410.75,3.04,41.31,-72.93,64.00,7.00,190217.00,10394200.00,1709715.00
1487507584.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,20.90,22.80,0.00,0.00,100582.25,3.06,41.31,-72.93,124.80,7.00,190217.00,12334000.00,1276431.00
1487515136.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,17.20,26.20,0.00,0.00,100681.00,3.11,41.31,-72.93,41.80,7.00,190217.00,14392200.00,1489950.00
