1487365986,93.55
1487366600,93.55
1487366610,93.55
1487367247,93.70
1487367247,93.70
1487367848,93.70
1487367859,93.70
1487368495,93.70
1487368496,93.70
1487369097,93.70
1487369144,93.70
1487369782,93.86
1487369783,93.86
1487370384,93.70
1487370394,93.70
1487371032,93.70
1487371033,93.70
1487371634,93.55
1487371644,93.55
1487372282,93.55
1487372283,93.55
1487372884,93.39
1487372894,93.39
1487373531,93.39
1487373555,93.39
1487374157,93.23
1487374167,93.23
1487374802,93.23
1487374803,93.23
1487375404,93.07
1487375414,93.07
1487376049,92.91
1487376050,92.91
1487376651,92.75
1487376568,92.75
1487377206,92.75
1487377207,92.75
1487377808,93.23
1487377818,93.23
1487378456,94.34
1487378456,94.34
1487379057,95.13
1487379068,95.13
1487379706,95.92
1487380694,97.03
1487381295,97.50
1487381306,97.50
1487381941,98.13
1487381942,98.13
1487382543,98.45
1487382553,98.45
1487383189,98.77
1487383189,98.77
1487383790,99.08
1487383865,99.08
1487384502,99.56
1487384502,99.56
1487385103,99.87
1487385114,99.87
1487385751,100.19
1487385751,100.19
1487386352,100.51
1487386363,100.51
1487387000,100.82
1487387001,100.82
1487387602,100.98
1487387612,100.98
1487388247,101.14
1487388248,101.14
1487388849,101.14
1487388859,101.14
1487389494,101.30
1487389495,101.30
1487390096,101.30
1487390106,101.30
1487390742,101.46
1487390743,101.46
1487391344,101.46
1487391289,101.46
1487391927,101.77
1487391928,101.77
1487392529,101.77
1487392539,101.77
1487393178,102.09
1487393178,102.09
1487393779,102.09
1487393790,102.09
1487394429,102.25
1487395065,102.09
1487395666,101.93
1487395676,101.93
1487396312,101.77
1487396312,101.77
1487396913,101.61
1487396924,101.61
1487397559,101.46
1487397560,101.46
1487398161,101.14
1487398171,101.14
1487398807,100.98
1487398807,100.98
1487399408,100.82
1487399481,100.82
1487400119,100.66
1487400119,100.66
1487400720,100.51
1487400731,100.51
1487401369,100.51
1487402475,100.35
1487403076,100.19
1487403087,100.19
1487403723,100.03
1487403723,100.03
1487404324,99.87
1487404335,99.87
1487404971,99.71
1487404971,99.71
1487405572,99.56
1487405583,99.56
1487406513,97.98
1487407127,98.13
1487407137,98.13
1487407771,98.45
1487407772,98.45
1487408373,98.61
1487408383,98.61
1487409018,98.61
1487409019,98.61
1487409620,98.61
1487409592,98.61
1487410229,98.77
1487410229,98.77
1487410830,98.61
1487410841,98.61
1487411199,97.82
1487411813,97.98
1487411824,97.98
1487412457,98.13
1487412457,98.13
1487413058,98.13
1487413069,98.13
1487413697,98.13
1487413697,98.13
1487414298,98.13
1487414329,98.13
1487414956,98.13
1487414957,98.13
1487415558,97.98
1487415568,97.98
1487416196,97.98
1487416814,97.98
1487417415,97.82
1487417425,97.82
1487418053,97.66
1487418053,97.66
1487418654,97.50
1487418665,97.50
