1491379200.00,-1.00,4.40,53.20,-1.00,2.30,0.00,53.20,-1.00,74.60,12.60,nan,nan,2.47,2.47,98902.00,0.00,0.00,0.00,0.00,0.00,50417.00,8013600.00,7553.00
1491379328.00,-1.00,4.30,53.20,-1.00,4.30,0.00,53.20,-1.00,74.60,12.70,nan,nan,4.46,4.45,98906.00,0.01,34.00,-117.36,255.60,5.00,50417.00,8023800.00,21919.00
1491379456.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,74.50,12.80,nan,nan,6.44,6.44,98904.25,0.00,34.00,-117.36,240.60,5.00,50417.00,8034000.00,40262.00
1491379456.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,74.30,12.80,nan,nan,8.38,8.38,98909.75,0.01,34.00,-117.36,241.50,5.00,50417.00,8043200.00,56561.00
1491379584.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,74.10,12.80,nan,nan,10.33,10.33,98910.75,0.01,34.00,-117.36,240.90,6.00,50417.00,8054300.00,74246.00
1491379584.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,74.00,12.80,nan,nan,12.28,12.28,98908.50,0.01,34.00,-117.36,247.90,7.00,50417.00,8063800.00,92358.00
1491379712.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,74.90,12.80,nan,nan,14.55,14.55,98909.00,0.01,34.00,-117.36,250.70,6.00,50417.00,8075000.00,113915.00
1491379712.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,74.90,12.80,nan,nan,16.83,16.83,98906.75,0.01,34.00,-117.36,242.60,7.00,50417.00,8090000.00,136567.00
1491379840.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,74.60,12.70,nan,nan,19.11,19.11,98906.25,0.01,34.00,-117.36,246.60,7.00,50417.00,8101200.00,159785.00
1491379840.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.40,-1.00,74.40,12.70,nan,nan,21.38,21.38,98904.50,0.00,34.00,-117.36,248.60,8.00,50417.00,8112400.00,183497.00
1491379968.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,75.30,12.60,nan,nan,23.66,23.66,98903.25,0.01,34.00,-117.36,242.30,7.00,50417.00,8123800.00,207397.00
1491379968.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,75.50,12.50,nan,nan,25.94,25.94,98905.50,0.01,34.00,-117.36,243.50,8.00,50417.00,8135100.00,231621.00
1491380096.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,75.80,12.40,nan,nan,28.22,28.21,98908.50,0.01,34.00,-117.36,250.00,8.00,50417.00,8150500.00,255942.00
1491380224.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,76.10,12.40,nan,nan,30.49,30.49,98907.50,0.01,34.00,-117.36,249.10,7.00,50417.00,8161800.00,280302.00
1491380224.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,75.80,12.40,nan,nan,32.77,32.77,98910.50,0.01,34.00,-117.36,248.90,8.00,50417.00,8173000.00,305593.00
1491380352.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,76.10,12.40,nan,nan,34.75,34.75,98913.75,0.01,34.00,-117.36,244.00,8.00,50417.00,8183300.00,327419.00
1491380352.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,75.60,12.30,nan,nan,36.70,36.70,98915.75,0.01,34.00,-117.36,243.70,8.00,50417.00,8193400.00,350190.00
1491380480.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,77.10,12.30,nan,nan,38.64,38.64,98915.50,0.01,34.00,-117.36,249.90,9.00,50417.00,8203600.00,371316.00
1491380480.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,77.30,12.30,nan,nan,40.59,40.59,98916.75,0.01,34.00,-117.36,250.00,8.00,50417.00,8213700.00,394175.00
1491380608.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,77.00,12.20,nan,nan,42.54,42.54,98916.50,0.01,34.00,-117.36,250.10,8.00,50417.00,8223900.00,415192.00
1491380608.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,77.70,12.10,nan,nan,44.52,44.52,98912.25,0.01,34.00,-117.36,252.40,9.00,50417.00,8233900.00,438759.00
1491380736.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,78.80,12.10,nan,nan,46.46,46.47,98909.50,0.01,34.00,-117.36,249.70,9.00,50417.00,8244300.00,459602.00
1491380736.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,78.00,12.10,nan,nan,48.41,48.41,98910.00,0.01,34.00,-117.36,243.00,8.00,50417.00,8254200.00,482955.00
1491380864.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,78.40,12.10,nan,nan,50.36,50.36,98910.25,0.00,34.00,-117.36,245.60,8.00,50417.00,8264600.00,503741.00
1491380864.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,79.20,12.00,nan,nan,52.31,52.31,98909.75,0.01,34.00,-117.36,246.30,10.00,50417.00,8274300.00,526919.00
1491380992.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,78.80,12.00,nan,nan,54.62,54.62,98909.25,0.01,34.00,-117.36,244.60,10.00,50417.00,8285500.00,551852.00
1491382912.00,-1.00,4.40,53.20,-1.00,2.30,0.00,53.20,-1.00,86.20,10.10,nan,nan,2.47,2.47,98895.75,0.01,0.00,0.00,0.00,0.00,50417.00,9001600.00,5782.00
1491382912.00,-1.00,4.30,53.20,-1.00,4.30,0.00,53.20,-1.00,85.20,10.30,nan,nan,4.46,4.45,98893.25,0.01,34.00,-117.36,235.60,5.00,50417.00,9011800.00,20199.00
1491382912.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,84.90,10.40,nan,nan,6.40,6.40,98888.50,0.01,34.00,-117.36,238.00,5.00,50417.00,9021900.00,37740.00
1491383040.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,84.80,10.40,nan,nan,8.35,8.35,98883.00,0.01,34.00,-117.36,236.70,5.00,50417.00,9031600.00,55744.00
1491383040.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,84.40,10.60,nan,nan,10.30,10.30,98879.00,0.01,34.00,-117.36,241.70,5.00,50417.00,9042200.00,72457.00
1491383168.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,83.60,10.70,nan,nan,12.24,12.24,98878.00,0.01,34.00,-117.36,241.90,5.00,50417.00,9052100.00,91585.00
1491383168.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,83.90,10.80,nan,nan,14.19,14.19,98881.00,0.01,34.00,-117.36,237.40,5.00,50417.00,9062500.00,109394.00
1491383296.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,83.60,10.90,nan,nan,16.14,16.14,98882.50,0.00,34.00,-117.36,241.20,6.00,50417.00,9072300.00,129920.00
1491383296.00,-1.00,4.30,53.20,-1.00,4.00,359.00,53.20,-1.00,83.80,11.00,nan,nan,18.12,18.12,98879.50,0.01,34.00,-117.36,244.00,6.00,50417.00,9082900.00,149844.00
1491383424.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.40,-1.00,83.50,11.10,nan,nan,20.46,20.46,98879.25,0.00,34.00,-117.36,240.70,7.00,50417.00,9094300.00,174705.00
1491383424.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,83.20,11.10,nan,nan,22.70,22.70,98877.75,0.01,34.00,-117.36,241.00,7.00,50417.00,9105400.00,198144.00
1491383552.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,82.90,11.10,nan,nan,24.95,24.95,98874.25,0.01,34.00,-117.36,246.40,8.00,50417.00,9120300.00,222799.00
1491383552.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,82.40,11.30,nan,nan,27.19,27.19,98878.50,0.01,34.00,-117.36,248.00,7.00,50417.00,9131400.00,248357.00
1491383680.00,-1.00,4.30,53.20,-1.00,4.00,359.00,4.30,-1.00,82.20,11.30,nan,nan,29.44,29.44,98873.25,0.01,34.00,-117.36,245.70,8.00,50417.00,9142500.00,274078.00
