1487437696.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.60,24.60,0.00,0.00,100566.50,3.06,0.00,0.00,0.00,0.00,0.00,0.00,296.00
1487440768.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,14.10,26.10,0.00,0.00,100472.25,3.06,41.31,-72.93,74.20,5.00,180217.00,17595500.00,949313.00
1487448320.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,15.00,25.90,0.00,0.00,100250.75,3.07,41.31,-72.93,45.40,8.00,180217.00,20045200.00,1394491.00
1487456384.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,16.10,25.80,0.00,0.00,100231.25,3.05,41.31,-72.93,66.80,7.00,180217.00,22201500.00,1669689.00
1487464576.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,17.80,25.80,0.00,0.00,100233.25,3.05,41.31,-72.93,36.10,5.00,190217.00,361100.00,1608992.00
1487470848.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,18.20,25.60,0.00,0.00,100193.25,3.05,41.31,-72.93,58.50,8.00,190217.00,2202100.00,1526855.00
1487479680.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.90,25.50,0.00,0.00,100136.00,3.04,0.00,0.00,0.00,0.00,0.00,0.00,295.00
1487482752.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,17.60,25.70,0.00,0.00,100141.00,3.05,41.31,-72.93,102.80,6.00,190217.00,5391400.00,857802.00
1487490304.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,17.80,25.60,0.00,0.00,100253.25,3.05,41.31,-72.93,101.80,8.00,190217.00,7442100.00,1356111.00
1487497728.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,18.40,25.10,0.00,0.00,100389.75,3.05,41.31,-72.93,123.00,6.00,190217.00,9492400.00,1481816.00
1487504640.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,18.70,24.70,0.00,0.00,100515.50,3.05,41.31,-72.93,113.40,7.00,190217.00,11450000.00,1477570.00
1487512192.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,17.00,26.20,0.00,0.00,100623.00,3.08,41.31,-72.93,48.40,8.00,190217.00,13501500.00,1484902.00
1487521024.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.80,29.90,0.00,0.00,100640.75,3.16,0.00,0.00,0.00,0.00,0.00,0.00,298.00
