1487419526,78.63
1487420174,77.81
1487420184,77.81
1487420819,76.51
1487420819,76.51
1487421420,75.37
1487421430,75.37
1487422065,74.55
1487422065,74.55
1487422665,73.56
1487422776,73.56
1487423414,74.22
1487423414,74.22
1487424015,74.55
1487424025,74.55
1487424663,74.87
1487424663,74.87
1487425264,75.04
1487425274,75.04
1487425912,75.37
1487425912,75.37
1487426513,75.53
1487426523,75.53
1487427159,74.38
1487427159,74.38
1487427760,73.40
1487427770,73.40
1487428405,72.74
1487428405,72.74
1487429006,71.92
1487429016,71.92
1487429652,71.43
1487429652,71.43
1487430252,70.45
1487430200,70.45
1487430838,70.61
1487430838,70.61
1487431439,70.45
1487431449,70.45
1487432088,70.45
1487432088,70.45
1487432688,70.28
1487432699,70.28
1487433337,70.28
1487433337,70.28
1487433938,69.95
1487433948,69.95
1487434584,68.48
1487434585,68.48
1487435185,67.30
1487435195,67.30
1487435831,66.43
1487435831,66.43
1487436431,65.57
1487436441,65.57
1487437077,64.84
1487437077,64.84
1487437677,64.12
1487437752,64.12
1487438391,64.70
1487439028,64.99
1487439237,66.43
1487439850,65.71
1487439860,65.71
1487440497,64.41
1487440524,64.27
1487441125,63.54
1487441135,63.54
1487441770,63.11
1487441770,63.11
1487442371,62.53
1487442361,62.53
1487443000,63.54
1487443000,63.54
1487443600,63.98
1487443610,63.98
1487444250,64.41
1487444250,64.41
1487444850,64.55
1487444861,64.55
1487445500,64.84
1487446165,63.98
1487446766,64.12
1487446776,64.12
1487447412,62.96
1487448676,59.16
1487449277,58.21
1487449272,58.21
1487449911,59.48
1487449911,59.48
1487450512,60.11
1487450522,60.11
1487451161,61.06
1487451161,61.06
1487451762,61.52
1487451772,61.52
1487452412,61.95
1487452412,61.95
1487453013,62.10
1487453023,62.10
1487453659,60.74
1487453659,60.74
1487454260,59.48
1487454270,59.48
1487454906,58.21
1487454906,58.21
1487455506,56.95
1487455516,56.95
1487456152,56.00
1487456152,56.00
1487456753,54.73
1487456696,54.73
1487457335,55.36
1487457335,55.36
1487457936,56.00
1487457946,56.00
1487458586,56.63
1487458586,56.63
1487459192,56.95
1487459202,56.95
1487459834,57.58
1487460424,56.63
1487461024,56.63
1487461034,56.63
1487461670,55.05
1487461670,55.05
1487462271,53.46
1487462281,53.46
1487462917,52.31
1487462917,52.31
1487463517,50.78
1487463527,50.39
1487464163,49.24
1487464163,49.24
1487464763,47.71
1487464760,47.71
1487465400,48.48
1487465400,48.48
1487466000,48.86
1487466010,48.86
1487466650,49.63
1487467282,48.48
1487467883,48.86
1487467893,48.86
1487468529,47.32
1487468529,47.32
1487469130,45.28
1487469140,45.28
1487469776,44.05
1487469776,44.05
1487470376,42.41
1487470386,42.41
1487471022,40.82
1487471022,40.82
1487471622,39.02
1487471673,39.02
1487472312,39.75
1487472312,39.75
1487472913,40.11
1487472923,40.11
1487473563,40.82
1487473563,40.82
1487474164,40.82
1487474174,40.82
1487474814,41.59
1487474814,41.59
1487475415,42.41
1487475425,42.41
1487476062,42.00
1487476062,42.00
1487476662,40.82
1487476672,40.82
1487477309,40.11
1487477309,40.11
1487477909,39.38
1487477919,39.38
1487480460,31.69
1487481073,31.69
1487481083,31.69
1487481720,30.40
1487482122,29.11
1487482723,28.25
1487482733,28.25
1487483369,27.82
1487483369,27.82
1487483969,26.96
1487483961,26.96
1487484601,28.68
1487484601,28.68
1487485201,29.97
1487485211,29.97
1487485852,31.69
1487485852,31.69
1487486453,32.98
1487486463,32.98
1487487104,34.27
1487487104,34.27
1487487704,35.42
1487487714,35.42
1487488352,34.70
1487489001,32.12
1487489601,31.26
1487489611,31.26
1487490248,29.97
1487490248,29.97
1487490848,28.68
1487490872,28.68
1487491512,29.97
1487491513,29.97
1487492113,31.26
1487492123,31.26
1487492764,32.55
1487492764,32.55
1487493364,33.41
1487493374,33.41
1487494011,34.70
1487494011,34.70
1487494612,35.78
1487494622,35.78
1487495257,34.70
1487495257,34.70
1487495857,33.41
1487495867,33.41
1487496501,32.55
1487496501,32.55
1487497102,31.26
1487497112,31.26
1487497745,29.97
1487497745,29.97
1487498346,28.68
1487498425,28.68
1487499060,29.97
1487499060,29.97
1487499661,30.83
1487499671,30.83
1487500306,32.12
1487500306,32.12
1487500907,32.98
1487500917,32.98
1487501553,34.27
1487501553,34.27
1487502154,35.06
1487502164,35.06
1487502797,33.84
1487503446,30.40
