0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,20.20,0.00,0.00,99795.75,0.75,0.00,0.00,0.00,0.00,0.00,0.00,262.00
1487257216.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,19.90,23.60,0.00,0.00,99802.00,3.14,41.31,-72.93,18.90,8.00,160217.00,15010600.00,966341.00
1487264128.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,20.10,25.10,0.00,0.00,99857.50,2.80,41.31,-72.93,0.50,6.00,160217.00,16551900.00,1211014.00
1487271040.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,20.30,23.30,0.00,0.00,99882.25,1.33,41.31,-72.93,47.00,7.00,160217.00,18510600.00,1283289.00
1487278592.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,19.90,22.70,0.00,0.00,99991.50,1.29,41.31,-72.93,17.60,8.00,160217.00,20563300.00,1508562.00
1487285504.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,19.70,22.40,0.00,0.00,100225.25,0.00,41.31,-72.93,14.20,7.00,160217.00,22520500.00,1190116.00
1487292800.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,19.20,22.10,0.00,0.00,100464.00,0.00,41.31,-72.93,3.10,7.00,170217.00,523500.00,1220066.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.20,18.90,0.00,0.00,100533.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,261.00
1487298304.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,18.60,22.30,0.00,0.00,100599.50,0.00,41.31,-72.93,48.90,8.00,170217.00,2253800.00,1019517.00
1487305984.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,18.20,21.60,0.00,0.00,100662.50,0.00,41.31,-72.93,33.30,7.00,170217.00,4333800.00,1530164.00
1487314048.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,17.00,21.70,0.00,0.00,100719.00,0.00,41.31,-72.93,106.20,5.00,170217.00,6464700.00,1576938.00
1487321600.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,17.00,21.70,0.00,0.00,100730.50,0.00,41.31,-72.93,78.60,7.00,170217.00,8522200.00,1530381.00
1487329536.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,17.10,21.40,0.00,0.00,100799.75,0.00,41.31,-72.93,67.50,8.00,170217.00,11045200.00,1669516.00
0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.50,21.40,0.00,0.00,100866.75,0.62,0.00,0.00,0.00,0.00,0.00,0.00,263.00
1487340160.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,14.00,23.30,0.00,0.00,100923.50,0.54,41.31,-72.93,66.10,8.00,170217.00,14014700.00,996247.00
1487347584.00,-1.00,0.00,0.00,0.00,0.00,359.00,0.00,0.00,11.00,25.70,0.00,0.00,100804.50,3.10,41.31,-72.93,-21.10,7.00,170217.00,16065100.00,1382324.00
